listing_id,source_site,url,title,captured_at,building_name,locality,city,address,property_type,bhk,bathrooms,area,area_basis,floor,furnishing,property_age,parking,amenities,rent,deposit,maintenance,maintenance_included,brokerage,move_in_charges,available_from,tenant_preference,posted_by,contact_name,contact_phone,notes,calc_price_per_sqft,calc_true_monthly_cost,calc_cost_basis
19951632,housing,https://housing.com/rent/19951632-550-sqft-1-bhk-independent-floor-on-rent-in-munnekollal-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Gandhi Nagar, Munnekollal",Bengaluru,"Lekhan, Gandhi Nagar, Munnekollal, Bangalore East, Bengaluru",independent floor,1,1,550,built-up,,full,0 year,"0 open, 1 closed",Lift; Parking; Power Backup; Water Supply,22000,55000,0,,0,,,Bachelor,owner,K Patra,,carpet area 545 sq.ft; floor & per-listing lease set not in list data; phone login-walled,40,22275,lower-bound
19982753,housing,https://housing.com/rent/19982753-450-sqft-1-rk-apartment-on-rent-in-kadubeesanahalli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Chandana, Kadubeesanahalli",Bengaluru,"Ekta Living Homes, Chandana, Kadubeesanahalli, Bangalore East, Bengaluru",apartment,1 RK,1,450,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Sports Facility; Water Supply; Gas Pipeline,20000,20000,0,,0,,,Bachelor,broker,MakeMyStay ,,1 RK studio (no separate bedroom); carpet area 440 sq.ft; floor & per-listing lease set not in list data; phone login-walled,44.44,20100,lower-bound
19989094,housing,https://housing.com/rent/19989094-300-sqft-1-rk-studio-on-rent-in-indira-nagar-bengaluru,1 RK Fully Furnished Studio,2026-06-18,,"HAL 2nd Stage, Indira Nagar",Bengaluru,"krishnaproperties, HAL 2nd Stage, Indira Nagar, Bengaluru",studio,1 RK,1,300,built-up,,full,5 years,"1 open, 1 closed",Pool; Gym; Lift; Parking; Power Backup; Intercom; Sports Facility; Gated Community; Water Supply,17500,0,1000,false,17500,,,Bachelor,broker,Adithyan,,1 RK studio (no separate bedroom); carpet area 280 sq.ft; floor & per-listing lease set not in list data; phone login-walled,58.33,19958.33,lower-bound
20011020,housing,https://housing.com/rent/20011020-400-sqft-1-rk-apartment-on-rent-in-kadubeesanahalli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Chandana, Kadubeesanahalli",Bengaluru,"Ekta Living, Chandana, Kadubeesanahalli, Bangalore East, Bengaluru",apartment,1 RK,1,400,built-up,,full,0 year,"1 open, 1 closed",Gym; Lift; Parking; Power Backup; Sports Facility; Water Supply; Gas Pipeline,21000,21000,0,,0,,,Bachelor,broker,MakeMyStay ,,1 RK studio (no separate bedroom); carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,52.5,21105,lower-bound
20011951,housing,https://housing.com/rent/20011951-550-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Vasantha Homes, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,550,built-up,,full,0 year,"1 open, 1 closed",Parking; Power Backup; Water Supply; Gas Pipeline,20000,20000,0,,0,,,Bachelor,broker,MakeMyStay ,,carpet area 540 sq.ft; floor & per-listing lease set not in list data; phone login-walled,36.36,20100,lower-bound
20021714,housing,https://housing.com/rent/20021714-700-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,2 years,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,17400,60000,0,,17400,17400,,Bachelor,broker,Shakila,,floor & per-listing lease set not in list data; phone login-walled,24.86,20600,full
20025290,housing,https://housing.com/rent/20025290-545-sqft-1-bhk-apartment-on-rent-in-kasavanahalli-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Valliyamma Layout, Kasavanahalli",Bengaluru,"Standalone apartment, Valliyamma Layout, Kasavanahalli, Bangalore East, Bengaluru",apartment,1,1,545,built-up,,full,3 years,"0 open, 1 closed",Lift; Parking; Power Backup; Water Supply,22000,0,0,,22000,,,Bachelor,broker,Kiran Kumar ,,carpet area 450 sq.ft; floor & per-listing lease set not in list data; phone login-walled,40.37,23833.33,lower-bound
20047326,housing,https://housing.com/rent/20047326-1500-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"BTM Delite, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,1500,built-up,,full,5 years,No Parking,Water Supply; Gas Pipeline,20000,45000,0,,0,,,Bachelor,owner,Jabir,,carpet area 1450 sq.ft; floor & per-listing lease set not in list data; phone login-walled,13.33,20225,lower-bound
20058073,housing,https://housing.com/rent/20058073-225-sqft-1-rk-studio-on-rent-in-thanisandra-bengaluru,1 RK Fully Furnished Studio,2026-06-18,,"Fortune Valley, Thanisandra",Bengaluru,"Fortune Valley, Thanisandra, North Bangalore, Bengaluru",studio,1 RK,1,225,built-up,,full,1 year,No Parking,Power Backup; Sports Facility; Water Supply; Gas Pipeline,20000,20000,0,,0,,,Bachelor,owner,Raju,,1 RK studio (no separate bedroom); carpet area 150 sq.ft; floor & per-listing lease set not in list data; phone login-walled,88.89,20100,lower-bound
20066955,housing,https://housing.com/rent/20066955-450-sqft-1-rk-apartment-on-rent-in-kadubeesanahalli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Chandana, Kadubeesanahalli",Bengaluru,"Ekta Living, Chandana, Kadubeesanahalli, Bangalore East, Bengaluru",apartment,1 RK,1,450,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,20001,20001,0,,0,,,Bachelor,broker,MakeMyStay ,,1 RK studio (no separate bedroom); carpet area 440 sq.ft; floor & per-listing lease set not in list data; phone login-walled,44.45,20101.01,lower-bound
20067086,housing,https://housing.com/rent/20067086-450-sqft-1-rk-apartment-on-rent-in-bellandur-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Belur Nagasandra, Bellandur",Bengaluru,"Ekta living, Belur Nagasandra, Bellandur, Bangalore East, Bengaluru",apartment,1 RK,1,450,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,20001,20001,0,,0,,,Bachelor,broker,MakeMyStay ,,1 RK studio (no separate bedroom); carpet area 440 sq.ft; floor & per-listing lease set not in list data; phone login-walled,44.45,20101.01,lower-bound
20079365,housing,https://housing.com/rent/20079365-455-sqft-1-rk-apartment-on-rent-in-murugeshpalya-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"PR Layout, Murugeshpalya",Bengaluru,"mahaveer enterprises, PR Layout, Murugeshpalya, Bangalore East, Bengaluru",apartment,1 RK,1,455,built-up,,full,6 years,"0 open, 1 closed",Parking; Power Backup; Water Supply,18000,50000,0,,18000,18000,,Bachelor,broker,Mahaveer Enterprises,,1 RK studio (no separate bedroom); floor & per-listing lease set not in list data; phone login-walled,39.56,21250,full
20079755,housing,https://housing.com/rent/20079755-550-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Vasanatha Homes, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,550,built-up,,full,1 year,"1 open, 1 closed",Parking; Power Backup; Water Supply; Gas Pipeline,20000,40000,0,,0,,,Bachelor,broker,MakeMyStay ,,carpet area 540 sq.ft; floor & per-listing lease set not in list data; phone login-walled,36.36,20200,lower-bound
20080164,housing,https://housing.com/rent/20080164-500-sqft-1-bhk-independent-floor-on-rent-in-koramangala-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Koramangala, Bengaluru",Bengaluru,"Koramangala, South Bangalore, Bengaluru",independent floor,1,1,500,built-up,,full,9 years,"1 open, 0 closed",Parking; Water Supply,21000,80000,0,,21000,21000,,Bachelor,broker,Swamy Properties,,floor & per-listing lease set not in list data; phone login-walled,42,24900,full
20081289,housing,https://housing.com/rent/20081289-950-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,950,built-up,,full,1 year,"1 open, 1 closed",Lift; Parking; Gated Community; Water Supply,19000,38000,1000,false,19000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 850 sq.ft; floor & per-listing lease set not in list data; phone login-walled,20,21773.33,lower-bound
20081327,housing,https://housing.com/rent/20081327-850-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Nagraju, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,850,built-up,,full,1 year,"1 open, 1 closed",Lift; Parking; Intercom; Gated Community; Water Supply,20000,40000,1000,false,10000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 845 sq.ft; floor & per-listing lease set not in list data; phone login-walled,23.53,22033.33,lower-bound
20082799,housing,https://housing.com/rent/20082799-850-sqft-1-bhk-apartment-on-rent-in-mukkidipeta-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, Mukkidipeta",Bengaluru,"Stage 1, Mukkidipeta, South Bangalore, Hindupur",apartment,1,1,850,built-up,,full,1 year,"1 open, 1 closed",Parking; Gated Community; Water Supply,20000,40000,1000,false,10000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 700 sq.ft; floor & per-listing lease set not in list data; phone login-walled,23.53,22033.33,lower-bound
20083133,housing,https://housing.com/rent/20083133-800-sqft-1-bhk-apartment-on-rent-in-electronic-city-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Konappana Agrahara, Electronic City",Bengaluru,"Gmb Properties, Konappana Agrahara, Electronic City, South Bangalore, Bengaluru",apartment,1,1,800,built-up,,full,0 year,"1 open, 1 closed",Parking,18500,40000,0,,18500,18500,,Bachelor,broker,GMB properties,,carpet area 700 sq.ft; floor & per-listing lease set not in list data; phone login-walled,23.13,21783.33,full
20090581,housing,https://housing.com/rent/20090581-700-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,2 years,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,18100,40000,0,,18100,18100,,Bachelor,broker,Shakila,,floor & per-listing lease set not in list data; phone login-walled,25.86,21316.67,full
20095239,housing,https://housing.com/rent/20095239-1000-sqft-1-rk-apartment-on-rent-in-adugodi-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Audugodi Police Quarters, Adugodi",Bengaluru,"Audugodi Police Quarters, Adugodi, South Bangalore, Bengaluru",apartment,1 RK,1,1000,built-up,,full,1 year,No Parking,Lift; Water Supply,22000,50000,0,,22000,22000,,Bachelor,broker,S D real estate    #384.*nd b cross khb colony koramangala *th block Bangaluru *******,,1 RK studio (no separate bedroom); carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,22,25916.67,full
20098056,housing,https://housing.com/rent/20098056-400-sqft-1-rk-apartment-on-rent-in-koramangala-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"7th Block, Koramangala",Bengaluru,"7th Block, Koramangala, South Bangalore, Bengaluru",apartment,1 RK,1,400,built-up,,full,5 years,"1 open, 1 closed",Parking; Water Supply,20000,80000,0,,20000,20000,,Bachelor,broker,Srinivas ,,1 RK studio (no separate bedroom); carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,50,23733.33,full
20102433,housing,https://housing.com/rent/20102433-1200-sqft-1-bhk-apartment-on-rent-in-marathahalli-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Sanjay Nagar, Marathahalli",Bengaluru,"Aspire Apartment Marathahalli, Sanjay Nagar, Marathahalli, Bangalore East, Bengaluru",apartment,1,1,1200,built-up,,full,0 year,"0 open, 1 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,21000,0,500,false,0,,,Bachelor,broker,Rakesh Kamble,,carpet area 400 sq.ft; floor & per-listing lease set not in list data; phone login-walled,17.5,21500,lower-bound
20111165,housing,https://housing.com/rent/20111165-600-sqft-1-bhk-apartment-on-rent-in-sadduguntepalya-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Bharathi Layout, S.G. Palya",Bengaluru,"P building, Bharathi Layout, S.G. Palya, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,0 year,"0 open, 1 closed",Lift; Parking; Water Supply,20000,50000,500,false,20000,20000,,Bachelor,broker,V S Real Estate,,carpet area 550 sq.ft; floor & per-listing lease set not in list data; phone login-walled,33.33,24083.33,full
20111228,housing,https://housing.com/rent/20111228-600-sqft-1-bhk-apartment-on-rent-in-sadduguntepalya-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Bharathi Layout, S.G. Palya",Bengaluru,"P building, Bharathi Layout, S.G. Palya, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,0 year,"0 open, 1 closed",Lift; Parking; Water Supply,20500,50000,500,false,20500,20500,,Bachelor,broker,V S Real Estate,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,34.17,24666.67,full
20111376,housing,https://housing.com/rent/20111376-600-sqft-1-bhk-apartment-on-rent-in-sadduguntepalya-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Bharathi Layout, S.G. Palya",Bengaluru,"V building, Bharathi Layout, S.G. Palya, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,1 year,"0 open, 1 closed",Lift; Parking; Water Supply,20600,50000,500,false,20600,20600,,Bachelor,broker,V S Real Estate,,carpet area 550 sq.ft; floor & per-listing lease set not in list data; phone login-walled,34.33,24783.33,full
20114041,housing,https://housing.com/rent/20114041-450-sqft-1-rk-apartment-on-rent-in-kasavanahalli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Kasavanahalli, Bengaluru",Bengaluru,"Sri Hanuman Royal Homes, Kasavanahalli, Bangalore East, Bengaluru",apartment,1 RK,1,450,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,19000,19000,0,,0,,,Bachelor,broker,MakeMyStay ,,1 RK studio (no separate bedroom); carpet area 440 sq.ft; floor & per-listing lease set not in list data; phone login-walled,42.22,19095,lower-bound
20117334,housing,https://housing.com/rent/20117334-700-sqft-1-bhk-independent-house-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Independent House,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",independent house,1,1,700,built-up,,full,0 year,"1 open, 0 closed",Parking; Water Supply,19500,40000,500,false,19500,19500,,Bachelor,broker,Shri Lakshmi Venkateswara real estate,,carpet area 650 sq.ft; floor & per-listing lease set not in list data; phone login-walled,27.86,23450,full
20117353,housing,https://housing.com/rent/20117353-800-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,800,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Water Supply,20000,40000,500,false,20000,20000,,Bachelor,broker,Shri Lakshmi Venkateswara real estate,,carpet area 750 sq.ft; floor & per-listing lease set not in list data; phone login-walled,25,24033.33,full
20118833,housing,https://housing.com/rent/20118833-451-sqft-1-bhk-independent-floor-on-rent-in-hsr-layout-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Sector 7, HSR Layout",Bengaluru,"Ground floor homes Mangammanapalya, Sector 7, HSR Layout, South Bangalore, Bengaluru",independent floor,1,1,451,built-up,,full,1 year,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply,22000,50000,500,false,22000,22000,,Bachelor,broker,Sevenhills Homes,,carpet area 401 sq.ft; floor & per-listing lease set not in list data; phone login-walled,48.78,26416.67,full
20118911,housing,https://housing.com/rent/20118911-452-sqft-1-bhk-independent-floor-on-rent-in-hsr-layout-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Sector 7, HSR Layout",Bengaluru,"Ground floor homes Mangammanapalya, Sector 7, HSR Layout, South Bangalore, Bengaluru",independent floor,1,1,452,built-up,,full,1 year,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply,22000,50000,500,false,22000,22000,,Bachelor,broker,Sevenhills Homes,,carpet area 402 sq.ft; floor & per-listing lease set not in list data; phone login-walled,48.67,26416.67,full
20119935,housing,https://housing.com/rent/20119935-850-sqft-1-bhk-independent-floor-on-rent-in-btm-layout-2nd-stage-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Stage 2, BTM Layout 2nd Stage",Bengaluru,"Stage 2, BTM Layout 2nd Stage, South Bangalore, Bengaluru",independent floor,1,1,850,built-up,,full,1 year,No Parking,Lift; Power Backup; Water Supply; Gas Pipeline,22000,50000,1000,false,22000,22000,,Bachelor,broker,AK Properties,,carpet area 800 sq.ft; floor & per-listing lease set not in list data; phone login-walled,25.88,26916.67,full
20120292,housing,https://housing.com/rent/20120292-700-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,10 years,"1 open, 1 closed",Lift; Parking; Water Supply,20000,50000,0,,20000,20000,,Bachelor,broker,GMB properties,,carpet area 600 sq.ft; floor & per-listing lease set not in list data; phone login-walled,28.57,23583.33,full
20124990,housing,https://housing.com/rent/20124990-500-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Shanthi, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,500,built-up,,full,1 year,No Parking,Power Backup; Water Supply,18000,36000,500,false,18000,,,Bachelor,broker,SHIVA SHAKTHI REAL ESTATE AGENCY,,floor & per-listing lease set not in list data; phone login-walled,36,20180,lower-bound
20135245,housing,https://housing.com/rent/20135245-280-sqft-1-rk-apartment-on-rent-in-koramangala-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"8th Block, Koramangala",Bengaluru,"ORION HOME KORAMANGALA, 8th Block, Koramangala, South Bangalore, Bengaluru",apartment,1 RK,1,280,built-up,,full,5 years,No Parking,,16500,33000,0,,0,,,Bachelor,owner,Harish Reddy,,1 RK studio (no separate bedroom); carpet area 270 sq.ft; floor & per-listing lease set not in list data; phone login-walled,58.93,16665,lower-bound
20143002,housing,https://housing.com/rent/20143002-550-sqft-1-bhk-independent-floor-on-rent-in-marathahalli-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Chandra Layout, Marathahalli",Bengaluru,"emerald, Chandra Layout, Marathahalli, Bangalore East, Bengaluru",independent floor,1,1,550,built-up,,full,3 years,No Parking,Lift; Water Supply; Gas Pipeline,21000,50000,0,,0,,,Bachelor,owner,Kumar Bhanu,,carpet area 545 sq.ft; floor & per-listing lease set not in list data; phone login-walled,38.18,21250,lower-bound
20144326,housing,https://housing.com/rent/20144326-550-sqft-1-rk-apartment-on-rent-in-doddakannelli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Someshwara Layout, Doddakannelli",Bengaluru,"Bharat residency, Someshwara Layout, Doddakannelli, Bangalore East, Bengaluru",apartment,1 RK,1,550,built-up,,full,4 years,"0 open, 1 closed",Parking; Power Backup,14500,35000,1500,false,14500,14500,,Bachelor,broker,MR Properties ,,1 RK studio (no separate bedroom); carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,26.36,18591.67,full
20146322,housing,https://housing.com/rent/20146322-550-sqft-1-bhk-independent-floor-on-rent-in-electronic-city-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Veer Sandra, Electronic City",Bengaluru,"Abhay mansion, Veer Sandra, Electronic City, South Bangalore, Bengaluru",independent floor,1,1,550,built-up,,full,3 years,No Parking,Lift; Gas Pipeline,15000,35000,0,,0,,,Bachelor,owner,Ananya A,,carpet area 540 sq.ft; floor & per-listing lease set not in list data; phone login-walled,27.27,15175,lower-bound
20151526,housing,https://housing.com/rent/20151526-250-sqft-1-rk-apartment-on-rent-in-dodda-nekkundi-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Doddanekundi, Bengaluru",Bengaluru,"Swarna residency, Doddanekundi, Bangalore East, Bengaluru",apartment,1 RK,1,250,built-up,,full,5 years,"0 open, 1 closed",Parking; Power Backup,15999,33000,1500,false,15999,15999,,Bachelor,broker,MR Properties ,,1 RK studio (no separate bedroom); carpet area 245 sq.ft; floor & per-listing lease set not in list data; phone login-walled,64,20330.5,full
20157034,housing,https://housing.com/rent/20157034-400-sqft-1-bhk-independent-floor-on-rent-in-koramangala-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"8th Block, Koramangala",Bengaluru,"8th Block, Koramangala, South Bangalore, Bengaluru",independent floor,1,1,400,built-up,,full,2 years,No Parking,Water Supply,20000,70000,0,,20000,20000,,Bachelor,broker,S R Real Estate,,carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,50,23683.33,full
20160837,housing,https://housing.com/rent/20160837-600-sqft-1-bhk-independent-floor-on-rent-in-mitganahalli-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Mitganahalli, Bengaluru",Bengaluru,"Kingston Springs, Mitganahalli, North Bangalore, Bengaluru",independent floor,1,1,600,built-up,,full,null year,"null open, 1 closed",Parking; Garden; Sports Facility; Kids Area; Gated Community; Water Supply; Gas Pipeline,17000,34000,0,,0,,,Bachelor,owner,Tej Narayan Shah,,carpet area 590 sq.ft; floor & per-listing lease set not in list data; phone login-walled,28.33,17170,lower-bound
20162406,housing,https://housing.com/rent/20162406-960-sqft-1-bhk-apartment-on-rent-in-btm-layout-2nd-stage-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 2, BTM Layout 2nd Stage",Bengaluru,"Stage 2, BTM Layout 2nd Stage, South Bangalore, Bengaluru",apartment,1,1,960,built-up,,full,2 years,"1 open, 2 closed",Gym; Lift; Parking; Power Backup; Intercom; Garden; Sports Facility; Kids Area; Gated Community; Water Supply; Gas Pipeline,18000,50000,2000,false,18000,18000,,Bachelor,broker,Mohammed MD,,carpet area 950 sq.ft; floor & per-listing lease set not in list data; phone login-walled,18.75,23250,full
20162678,housing,https://housing.com/rent/20162678-289-sqft-1-rk-apartment-on-rent-in-samethanahalli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Koralur, Samethanahalli",Bengaluru,"Sowparnika Ashiyana, Koralur, Samethanahalli, Bangalore East, Bengaluru",apartment,1 RK,1,289,built-up,,full,1 year,"0 open, 1 closed",Pool; Gym; Lift; Parking; Power Backup; Intercom; Garden; Sports Facility; Kids Area; Gated Community; Water Supply,17000,51000,0,,0,17000,,Bachelor,owner,Alfaran Aftab,,1 RK studio (no separate bedroom); carpet area 280 sq.ft; floor & per-listing lease set not in list data; phone login-walled,58.82,18671.67,full
20166248,housing,https://housing.com/rent/20166248-450-sqft-1-rk-independent-floor-on-rent-in-new-tippasandra-bengaluru,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"HAL 3rd Stage, New Tippasandra",Bengaluru,"Durga Prasad building, HAL 3rd Stage, New Tippasandra, Bangalore East, Bengaluru",independent floor,1 RK,1,450,built-up,,full,7 years,"0 open, 1 closed",Parking; Power Backup; Water Supply,22000,75000,1000,false,22000,22000,,Bachelor,broker,Om S V Realtors ,,1 RK studio (no separate bedroom); carpet area 400 sq.ft; floor & per-listing lease set not in list data; phone login-walled,48.89,27041.67,full
20176711,housing,https://housing.com/rent/20176711-250-sqft-1-rk-apartment-on-rent-in-dodda-nekkundi-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Pragathi Layout, Doddanekundi",Bengaluru,"Divine Homes, Pragathi Layout, Doddanekundi, Bangalore East, Bengaluru",apartment,1 RK,1,250,built-up,,full,1 year,"0 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply,15999,31998,2000,false,15999,15999,,Bachelor,broker,Mukesh Realtors,,1 RK studio (no separate bedroom); carpet area 200 sq.ft; floor & per-listing lease set not in list data; phone login-walled,64,20825.49,full
20177329,housing,https://housing.com/rent/20177329-300-sqft-1-rk-studio-on-rent-in-btm-layout-2nd-stage-bengaluru,1 RK Fully Furnished Studio,2026-06-18,,"Stage 2, BTM Layout 2nd Stage",Bengaluru,"Stage 2, BTM Layout 2nd Stage, South Bangalore, Bengaluru",studio,1 RK,1,300,built-up,,full,1 year,No Parking,Power Backup,22000,0,0,,0,,,Bachelor,broker,MakeMyStay ,,1 RK studio (no separate bedroom); carpet area 250 sq.ft; floor & per-listing lease set not in list data; phone login-walled,73.33,22000,lower-bound
20177488,housing,https://housing.com/rent/20177488-400-sqft-1-rk-studio-on-rent-in-btm-layout-bengaluru,1 RK Fully Furnished Studio,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",studio,1 RK,1,400,built-up,,full,1 year,No Parking,Lift; Power Backup,22000,0,0,,0,,,Bachelor,broker,MakeMyStay ,,1 RK studio (no separate bedroom); carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,55,22000,lower-bound
20177798,housing,https://housing.com/rent/20177798-1500-sqft-1-rk-apartment-on-rent-in-kadubeesanahalli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Kaverappa Layout, Kadubeesanahalli",Bengaluru,"Goodu, Kaverappa Layout, Kadubeesanahalli, Bangalore East, Bengaluru",apartment,1 RK,1,1500,built-up,,full,0 year,"0 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply,15000,60000,0,,0,15000,,Bachelor,owner,Guruprasad,,1 RK studio (no separate bedroom); carpet area 1499 sq.ft; floor & per-listing lease set not in list data; phone login-walled,10,16550,full
20178757,housing,https://housing.com/rent/20178757-400-sqft-1-rk-apartment-on-rent-in-sadduguntepalya-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Venkateshwara Layout, S.G. Palya",Bengaluru,"Go Green Homes Madeshwara, Venkateshwara Layout, S.G. Palya, South Bangalore, Bengaluru",apartment,1 RK,1,400,built-up,,full,1 year,"1 open, 0 closed",Parking; Power Backup,16000,16000,0,,0,,,Bachelor,broker,Go green Homes,,1 RK studio (no separate bedroom); carpet area 399 sq.ft; floor & per-listing lease set not in list data; phone login-walled,40,16080,lower-bound
20178858,housing,https://housing.com/rent/20178858-420-sqft-1-rk-apartment-on-rent-in-btm-layout-2nd-stage-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Stage 2, BTM Layout 2nd Stage",Bengaluru,"Madeshwara homes Go Green Homes MD block, Stage 2, BTM Layout 2nd Stage, South Bangalore, Bengaluru",apartment,1 RK,1,420,built-up,,full,1 year,"1 open, 0 closed",Parking; Power Backup; Water Supply,15500,31000,0,,0,,,Bachelor,broker,Go green Homes,,1 RK studio (no separate bedroom); carpet area 411 sq.ft; floor & per-listing lease set not in list data; phone login-walled,36.9,15655,lower-bound
