listing_id,source_site,url,title,captured_at,building_name,locality,city,address,property_type,bhk,bathrooms,area,area_basis,floor,furnishing,property_age,parking,amenities,rent,deposit,maintenance,maintenance_included,brokerage,move_in_charges,available_from,tenant_preference,posted_by,contact_name,contact_phone,notes,calc_price_per_sqft,calc_true_monthly_cost,calc_cost_basis
X42608369,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-ns-palya-bangalore-south-1000-sqft-r6-spid-X42608369,"1 BHK Flat for rent in NS Palya, BTM Layout",2026-06-18T04:10:00+05:30,colive canberra,NS Palya,Bangalore,,apartment,1,1,1000,super,,full,,,,19900,39800,,,,,,,,,,deposit = 2 months rent (computed 39800),19.90,20099.00,lower-bound
H42606675,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-btm-layout-bangalore-south-1000-sqft-r6-spid-H42606675,"1 BHK Flat for rent in BTM Layout, Bangalore",2026-06-18T04:10:00+05:30,colive Adelaide,BTM Layout,Bangalore,,apartment,1,1,1000,super,,full,,,,20900,41800,,,,,,,,,,deposit = 2 months rent (computed 41800),20.90,21109.00,lower-bound
K79492197,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-itpl-bangalore-east-450-sqft-r4-spid-K79492197,"1 BHK Flat for rent in ITPL, Bangalore",2026-06-18T04:10:00+05:30,Colive Manchester,ITPL,Bangalore,,apartment,1,1,450,carpet,,full,,,,21999,48000,,,,,,,,,,,48.89,22239.00,lower-bound
F81325715,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-kasavanahalli-village-bangalore-east-450-sqft-r3-spid-F81325715,"1 BHK Flat for rent in Kasavanahalli Village, Marathahalli",2026-06-18T04:10:00+05:30,Helena,Kasavanahalli Village,Bangalore,,apartment,1,1,450,carpet,,full,,,,22000,44000,,,,,,,,,,deposit = 2 months rent (computed 44000),48.89,22220.00,lower-bound
A46478643,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-sarjapur-road-bangalore-east-410-sqft-r5-spid-A46478643,"Studio Apartments / 1 RK Flats for rent in Sarjapur Road, Bangalore",2026-06-18T04:10:00+05:30,Colive Jordan,Sarjapur Road,Bangalore,,studio (1 RK),1,1,410,super,,full,,,,15000,30000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 30000),36.59,15150.00,lower-bound
S56163088,99acres,https://www.99acres.com/1-bhk-bedroom-serviced-apartment-flat-for-rent-in-bangalore-central-700-sqft-r7-spid-S56163088,"1 BHK Serviced Apartment for rent in 1oth cross road, Bangalore Central",2026-06-18T04:10:00+05:30,Btm 2nd stage,1oth cross road,Bangalore,,serviced apartment,1,1,700,carpet,,full,,,,21000,42000,,,,,,,,,,deposit = 2 months rent (computed 42000),30.00,21210.00,lower-bound
Y79775245,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-prasanth-layout-bangalore-east-400-sqft-r5-spid-Y79775245,"1 BHK Flat for rent in Prasanth Layout, Whitefield",2026-06-18T04:10:00+05:30,Colive Coronet,Prasanth Layout,Bangalore,,apartment,1,1,400,carpet,,full,,,,22000,44000,,,,,,,,,,deposit = 2 months rent (computed 44000),55.00,22220.00,lower-bound
M89622848,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-pragathi-layout-bangalore-east-320-sqft-r1-spid-M89622848,"Studio Apartments / 1 RK Flats for rent in Pragathi Layout, Outer Ring Road East",2026-06-18T04:10:00+05:30,PR Residency,Pragathi Layout,Bangalore,,studio (1 RK),1,1,320,super,,full,,,,15000,45000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 3 months rent (computed 45000),46.88,15225.00,lower-bound
Z89620056,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-hsr-extension-bangalore-south-550-sqft-r1-spid-Z89620056,"Studio Apartments / 1 RK Flats for rent in HSR Extension, Harlur",2026-06-18T04:10:00+05:30,Nestro coliving,HSR Extension,Bangalore,,studio (1 RK),1,1,550,built-up,,full,,,,19000,10000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,34.55,19050.00,lower-bound
O84337926,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-madiwala-bangalore-south-350-sqft-r3-spid-O84337926,"1 BHK Flat for rent in Madiwala, BTM Layout",2026-06-18T04:10:00+05:30,VALENCIA 1BHK,Madiwala,Bangalore,,apartment,1,1,350,carpet,,full,,,,20001,40002,,,,,,,,,,deposit = 2 months rent (computed 40002),57.15,20201.01,lower-bound
J40993963,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-lakshminarayana-pura-bangalore-east-600-sqft-r7-spid-J40993963,"Studio Apartments / 1 RK Flats for rent in Lakshminarayana Pura, Old Airport Road",2026-06-18T04:10:00+05:30,colive santaclara,Lakshminarayana Pura,Bangalore,,studio (1 RK),1,1,600,super,,full,,,,14500,29000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 29000),24.17,14645.00,lower-bound
L91055246,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-godrej-royale-woods-devanahalli-bangalore-north-600-sqft-spid-L91055246,"Studio Apartments / 1 RK Flats for rent in Devanahalli, Bangalore",2026-06-18T04:10:00+05:30,Godrej Royale Woods,Devanahalli,Bangalore,,studio (1 RK),1,1,600,super,,full,,,,22000,60000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,36.67,22300.00,lower-bound
A54632536,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-aecs-layout-bangalore-east-1100-sqft-r8-spid-A54632536,"Studio Apartments / 1 RK Flats for rent in AECS Layout, Marathahalli",2026-06-18T04:10:00+05:30,"AECS Layout, Marathahalli, Bangalore East",AECS Layout,Bangalore,,studio (1 RK),1,1,1100,super,,full,,,,18000,18000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 1 months rent (computed 18000),16.36,18090.00,lower-bound
X46722849,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-2nd-phase-jp-nagar-bangalore-south-402-sqft-r5-spid-X46722849,"Studio Apartments / 1 RK Flats for rent in 2nd Phase JP Nagar, Bangalore",2026-06-18T04:10:00+05:30,"2nd Phase JP Nagar, Bangalore, Bangalore South",2nd Phase JP Nagar,Bangalore,,studio (1 RK),1,1,402,super,,full,,,,17500,35000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 35000),43.53,17675.00,lower-bound
I49070117,99acres,https://www.99acres.com/1-bhk-bedroom-serviced-apartment-flat-for-rent-in-koramangala-bangalore-south-652-sqft-r5-spid-I49070117,"1 BHK Serviced Apartment for rent in Koramangala, Bangalore",2026-06-18T04:10:00+05:30,Colive Franny,Koramangala,Bangalore,,serviced apartment,1,1,652,super,,full,,,,21000,42000,,,,,,,,,,deposit = 2 months rent (computed 42000),32.21,21210.00,lower-bound
H89355255,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-neeladri-nagar-bangalore-south-540-sqft-spid-H89355255,"1 BHK Builder Floor for rent in Neeladri Nagar, Bangalore",2026-06-18T04:10:00+05:30,"Neeladri Nagar, Bangalore, Bangalore South",Neeladri Nagar,Bangalore,,builder floor,1,1,1200,plot,,full,,,,21000,80000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated; description has both men & women single-gender phrasing [Inference] — review",17.50,21400.00,lower-bound
J46321763,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-dodda-nekkundi-bangalore-east-401-sqft-r5-spid-J46321763,"Studio Apartments / 1 RK Flats for rent in Dodda Nekkundi, Outer Ring Road East",2026-06-18T04:10:00+05:30,Drava,Dodda Nekkundi,Bangalore,,studio (1 RK),1,1,401,super,,full,,,,18000,36000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 36000),44.89,18180.00,lower-bound
L90367482,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-pragathi-layout-bangalore-east-320-sqft-r1-spid-L90367482,"Studio Apartments / 1 RK Flats for rent in Pragathi Layout, Outer Ring Road East",2026-06-18T04:10:00+05:30,CS Residency,Pragathi Layout,Bangalore,,studio (1 RK),1,1,320,super,,full,,,,15000,30000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 30000),46.88,15150.00,lower-bound
M89557882,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-marathahalli-bangalore-east-550-sqft-spid-M89557882,"Studio Apartments / 1 RK Flats for rent in Marathahalli, Bangalore",2026-06-18T04:10:00+05:30,Sri Mahadeva Coliving,Marathahalli,Bangalore,,studio (1 RK),1,1,550,built-up,,full,,,,16000,1,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit ₹1 looks implausibly low (possible poster error),29.09,16000.00,lower-bound
O79495159,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-anand-nagar-bangalore-east-450-sqft-r4-spid-O79495159,"1 BHK Flat for rent in Anand Nagar, Marathahalli",2026-06-18T04:10:00+05:30,Colive Atlanta,Anand Nagar,Bangalore,,apartment,1,1,450,carpet,,full,,,,22000,44000,,,,,,,,,,,48.89,22220.00,lower-bound
P46606361,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-bommanahalli-bangalore-south-397-sqft-r5-spid-P46606361,"Studio Apartments / 1 RK Flats for rent in Bommanahalli, Bangalore",2026-06-18T04:10:00+05:30,Colive Memphis,Bommanahalli,Bangalore,,studio (1 RK),1,1,397,super,,full,,,,15000,30000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 30000),37.78,15150.00,lower-bound
X55345108,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-bommanahalli-bangalore-south-200-sqft-r9-spid-X55345108,"Studio Apartments / 1 RK Flats for rent in Bommanahalli, Bangalore",2026-06-18T04:10:00+05:30,Colive Memphis,Bommanahalli,Bangalore,,studio (1 RK),1,1,200,carpet,,full,,,,15000,15000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,75.00,15075.00,lower-bound
K78437817,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-electronic-city-phase-2-bangalore-south-700-sqft-r5-spid-K78437817,"1 BHK Builder Floor for rent in Electronic City Phase 2, Bangalore",2026-06-18T04:10:00+05:30,Reddy enclave electronic city phase 2,Electronic City Phase 2,Bangalore,,builder floor,1,1,700,plot,,full,,,,19000,20000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",27.14,19100.00,lower-bound
C75097103,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-madiwala-bangalore-south-650-sqft-r6-spid-C75097103,"1 BHK Flat for rent in Madiwala, BTM Layout",2026-06-18T04:10:00+05:30,Colive 162 Canberra,Madiwala,Bangalore,,apartment,1,1,650,super,,full,,,,20000,40000,,,,,,,,,,deposit = 2 months rent (computed 40000),30.77,20200.00,lower-bound
E91572242,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-b-narayanapura-bangalore-east-320-sqft-spid-E91572242,"Studio Apartments / 1 RK Flats for rent in B Narayanapura, Mahadevapura",2026-06-18T04:10:00+05:30,Anil Residency,B Narayanapura,Bangalore,,studio (1 RK),1,1,320,super,,full,,,,19000,40000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,59.38,19200.00,lower-bound
E46491785,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-koramangala-bangalore-south-879-sqft-r6-spid-E46491785,"1 BHK Flat for rent in Koramangala, Bangalore",2026-06-18T04:10:00+05:30,Colive Franny,Koramangala,Bangalore,,apartment,1,1,879,super,,full,,,,22000,44000,,,,,,,,,,deposit = 2 months rent (computed 44000),25.03,22220.00,lower-bound
V80775219,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-bommanahalli-bangalore-south-350-sqft-r5-spid-V80775219,"1 BHK Flat for rent in Bommanahalli, Bangalore",2026-06-18T04:10:00+05:30,Colive Memphis,Bommanahalli,Bangalore,,apartment,1,1,350,carpet,,full,,,,18500,38000,,,,,,,,,,,52.86,18690.00,lower-bound
I46491749,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-koramangala-bangalore-south-870-sqft-r5-spid-I46491749,"1 BHK Flat for rent in Koramangala, Bangalore",2026-06-18T04:10:00+05:30,Colive Franny,Koramangala,Bangalore,,apartment,1,1,870,super,,full,,,,22000,44000,,,,,,,,,,deposit = 2 months rent (computed 44000),25.29,22220.00,lower-bound
U83952566,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-begur-bangalore-south-350-sqft-r3-spid-U83952566,"1 BHK Flat for rent in Begur, Bangalore",2026-06-18T04:10:00+05:30,MORRISTOWN FLATS,Begur,Bangalore,,apartment,1,1,350,carpet,,full,,,,17000,34000,,,,,,,,,,deposit = 2 months rent (computed 34000),48.57,17170.00,lower-bound
E41325223,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-btm-2nd-stage-bangalore-south-750-sqft-r8-spid-E41325223,"1 BHK Flat for rent in BTM 2nd Stage, BTM Layout",2026-06-18T04:10:00+05:30,Darwin,BTM 2nd Stage,Bangalore,,apartment,1,1,750,super,,full,,,,21900,43800,,,,,,,,,,deposit = 2 months rent (computed 43800),29.20,22119.00,lower-bound
D46491651,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-koramangala-bangalore-south-869-sqft-r4-spid-D46491651,"1 BHK Flat for rent in Koramangala, Bangalore",2026-06-18T04:10:00+05:30,Colive Franny,Koramangala,Bangalore,,apartment,1,1,869,super,,full,,,,22000,44000,,,,,,,,,,deposit = 2 months rent (computed 44000),25.32,22220.00,lower-bound
O91593592,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-someshwarpura-bangalore-central-250-sqft-spid-O91593592,"Studio Apartments / 1 RK Flats for rent in Someshwarpura, Ulsoor",2026-06-18T04:10:00+05:30,not applicable,Someshwarpura,Bangalore,,studio (1 RK),1,1,250,built-up,,full,,,,20000,100000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,80.00,20500.00,lower-bound
H91590644,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-krishna-layout-bangalore-south-500-sqft-spid-H91590644,"1 BHK Flat for rent in Krishna Layout, Hulimavu",2026-06-18T04:10:00+05:30,Appartment,Krishna Layout,Bangalore,,apartment,1,1,500,carpet,,full,,,,14000,,,,,,,,owner,,,,28.00,14000.00,lower-bound
R91583666,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-thirumenahalli-bangalore-north-180-sqft-spid-R91583666,"Studio Apartments / 1 RK Flats for rent in Thirumenahalli, Near Thanisandra Main Road, Bangalore",2026-06-18T04:10:00+05:30,Nova Residences,Thirumenahalli,Bangalore,,studio (1 RK),1,1,180,carpet,,full,,,,15000,,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,83.33,15000.00,lower-bound
P91576730,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-sowparnika-indradhanush-hoskote-bangalore-east-527-sqft-spid-P91576730,"1 BHK Flat for rent in Hoskote, Bangalore",2026-06-18T04:10:00+05:30,Sowparnika Indradhanush,Hoskote,Bangalore,,apartment,1,1,527,super,,full,,,,20000,,,,,,,,owner,,,,37.95,20000.00,lower-bound
L81928286,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-sr-krishnappa-garden-bangalore-south-1300-sqft-r1-spid-L81928286,"1 BHK Builder Floor for rent in SR Krishnappa Garden, Jayanagar",2026-06-18T04:10:00+05:30,"SR Krishnappa Garden, Jayanagar, Bangalore South",SR Krishnappa Garden,Bangalore,,builder floor,1,1,1300,plot,,full,,,,17000,40000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",13.08,17200.00,lower-bound
H91567256,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-kumarapalli-bangalore-east-650-sqft-spid-H91567256,"1 BHK Flat for rent in Kumarapalli, Whitefield",2026-06-18T04:10:00+05:30,Sai meridein,Kumarapalli,Bangalore,,apartment,1,1,650,super,,full,,,,22000,44000,,,,,,,owner,,,deposit = 2 months rent (computed 44000),33.85,22220.00,lower-bound
G84093966,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-arekere-bangalore-south-300-sqft-r5-spid-G84093966,"1 BHK Flat for rent in Arekere, Bannerghatta Road",2026-06-18T04:10:00+05:30,HelloWorld Veridian69,Arekere,Bangalore,,apartment,1,1,300,carpet,,full,,,,17000,17000,,,,,,,,,,deposit = 1 months rent (computed 17000),56.67,17085.00,lower-bound
H83494326,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-hsr-layout-bangalore-south-300-sqft-r6-spid-H83494326,"Studio Apartments / 1 RK Flats for rent in HSR Layout, Bangalore",2026-06-18T04:10:00+05:30,HelloWorld Hanover,HSR Layout,Bangalore,,studio (1 RK),1,1,300,carpet,,full,,,,18500,18500,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 1 months rent (computed 18500),61.67,18592.50,lower-bound
X91554198,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-patel-smondoville-electronic-city-bangalore-south-360-sqft-spid-X91554198,"Studio Apartments / 1 RK Flats for rent in Electronic City, Bangalore",2026-06-18T04:10:00+05:30,Patel Smondoville,Electronic City,Bangalore,,studio (1 RK),1,1,360,built-up,,full,,,,15000,30000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,41.67,15150.00,lower-bound
L91553612,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-patel-neotown-smondo-3-electronic-city-bangalore-south-360-sqft-spid-L91553612,"Studio Apartments / 1 RK Flats for rent in Electronic City, Bangalore",2026-06-18T04:10:00+05:30,Patel Neotown Smondo 3,Electronic City,Bangalore,,studio (1 RK),1,1,360,built-up,,full,,,,16000,35000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,44.44,16175.00,lower-bound
A91544750,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-propzone-sree-utopia-kadubeesanahalli-bangalore-east-840-sqft-spid-A91544750,"1 BHK Flat for rent in Kadubeesanahalli, Bangalore",2026-06-18T04:10:00+05:30,PropZone Sree Utopia,Kadubeesanahalli,Bangalore,,apartment,1,1,840,carpet,,full,,,,16000,,,,,,,,owner,,,,19.05,16000.00,lower-bound
U91537760,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-bellandur-bangalore-east-500-sqft-spid-U91537760,"Studio Apartments / 1 RK Flats for rent in Bellandur, Bangalore",2026-06-18T04:10:00+05:30,RS DINESH,Bellandur,Bangalore,,studio (1 RK),1,1,500,super,,full,,,,16000,32000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 32000),32.00,16160.00,lower-bound
A91527944,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-brigade-gateway-rajajinagar-bangalore-west-420-sqft-spid-A91527944,"1 BHK Flat for rent in Rajajinagar, Bangalore",2026-06-18T04:10:00+05:30,Brigade Gateway,Rajajinagar,Bangalore,,apartment,1,1,420,carpet,,full,,,,16000,16000,,,,,,,owner,,,,38.10,16080.00,lower-bound
B91526270,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-btm-1st-stage-bangalore-south-400-sqft-spid-B91526270,"Studio Apartments / 1 RK Flats for rent in BTM 1st Stage, BTM Layout",2026-06-18T04:10:00+05:30,as agency,BTM 1st Stage,Bangalore,,studio (1 RK),1,1,400,carpet,,full,,,,15000,30000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,37.50,15150.00,lower-bound
V91526122,99acres,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-rent-in-hongasandra-bangalore-south-400-sqft-spid-V91526122,"1 Bedroom House for rent in Hongasandra, Hosur Road",2026-06-18T04:10:00+05:30,"Hongasandra, Hosur Road, Bangalore South",Hongasandra,Bangalore,,independent house,1,1,400,plot,,full,,,,12500,,,,,,,,owner,,,"area is Plot Area (land), not living area — ppsf understated",31.25,12500.00,lower-bound
B91499580,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-mahadeshwara-nagar-bangalore-south-1030-sqft-spid-B91499580,"1 BHK Flat for rent in Mahadeshwara Nagar, BTM Layout",2026-06-18T04:10:00+05:30,FAR,Mahadeshwara Nagar,Bangalore,,apartment,1,1,1030,super,,full,,,,18000,54000,,,,,,,dealer,,,deposit = 3 months rent (computed 54000),17.48,18270.00,lower-bound
S91495046,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-malleshwaram-bangalore-north-1500-sqft-spid-S91495046,"Studio Apartments / 1 RK Flats for rent in Malleshwaram, Bangalore North",2026-06-18T04:10:00+05:30,Celestia By StayEase,Malleshwaram,Bangalore,,studio (1 RK),1,1,1500,carpet,,full,,,,12500,25000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 25000),8.33,12625.00,lower-bound
U81508907,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-indira-nagar-3rd-stage-bangalore-east-450-sqft-r6-spid-U81508907,"Studio Apartments / 1 RK Flats for rent in Indira Nagar 3rd Stage, Bangalore",2026-06-18T04:10:00+05:30,krishnaproperties,Indira Nagar 3rd Stage,Bangalore,,studio (1 RK),1,1,450,super,,full,,,,20000,60000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 3 months rent (computed 60000),44.44,20300.00,lower-bound
H91108582,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-4th-phase-jp-nagar-bangalore-south-654-sqft-spid-H91108582,"1 BHK Flat for rent in 4th Phase JP Nagar, Bangalore",2026-06-18T04:10:00+05:30,VB APARTMENT IN,4th Phase JP Nagar,Bangalore,,apartment,1,1,654,carpet,,full,,,,19990,,,,,,,,dealer,,,,30.57,19990.00,lower-bound
O91473586,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-yelahanka-bangalore-north-400-sqft-spid-O91473586,"1 BHK Flat for rent in Yelahanka, Bangalore",2026-06-18T04:10:00+05:30,luxspaces santorini,Yelahanka,Bangalore,,apartment,1,1,400,carpet,,full,,,,18000,50000,,,,,,,owner,,,,45.00,18250.00,lower-bound
W91461992,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-electronic-city-phase-2-bangalore-south-1650-sqft-spid-W91461992,"1 BHK Builder Floor for rent in Electronic City Phase 2, Bangalore",2026-06-18T04:10:00+05:30,Shi yellama Devi Badavane,Electronic City Phase 2,Bangalore,,builder floor,1,1,1650,plot,,full,,,,14000,42000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated; deposit = 3 months rent (computed 42000)",8.48,14210.00,lower-bound
B72548544,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-bommanahalli-bangalore-south-700-sqft-r6-spid-B72548544,"1 BHK Flat for rent in Bommanahalli, Bangalore",2026-06-18T04:10:00+05:30,Sri Sai,Bommanahalli,Bangalore,,apartment,1,1,700,super,,full,,,,20000,45000,,,,,,,owner,,,,28.57,20225.00,lower-bound
F91447548,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-swagath-castle-babusapalaya-bangalore-north-300-sqft-spid-F91447548,"Studio Apartments / 1 RK Flats for rent in Babusapalaya, Hennur Gardens, Bangalore",2026-06-18T04:10:00+05:30,Swagath Castle,Babusapalaya,Bangalore,,studio (1 RK),1,1,300,carpet,,full,,,,15000,,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,50.00,15000.00,lower-bound
O91446354,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-ananth-nagar-phase-2-bangalore-south-800-sqft-spid-O91446354,"1 BHK Flat for rent in Ananth Nagar Phase 2, Electronic City",2026-06-18T04:10:00+05:30,Sai Brindavan,Ananth Nagar Phase 2,Bangalore,,apartment,1,2,800,super,,full,,,,13500,85000,,,,,,,owner,,,,16.88,13925.00,lower-bound
E91420996,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-kailasa-giri-apartment-cv-raman-nagar-bangalore-east-1200-sqft-spid-E91420996,"1 BHK Flat for rent in CV Raman Nagar, Old Madras Road",2026-06-18T04:10:00+05:30,Kailasa Giri Apartment,CV Raman Nagar,Bangalore,,apartment,1,1,1200,carpet,,full,,,,18000,,,,,,,,owner,,,,15.00,18000.00,lower-bound
B91413896,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-kingston-residency-kannur-bangalore-north-600-sqft-spid-B91413896,"1 BHK Flat for rent in Kannur, Thanisandra Main Road",2026-06-18T04:10:00+05:30,Kingston Residency,Kannur,Bangalore,,apartment,1,1,600,carpet,,full,,,,18000,70000,,,,,,,owner,,,,30.00,18350.00,lower-bound
O79648501,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-elena-5-electronics-city-phase-1-bangalore-south-600-sqft-r4-spid-O79648501,"1 BHK Builder Floor for rent in Electronics City Phase 1, Bangalore",2026-06-18T04:10:00+05:30,Elena 5,Electronics City Phase 1,Bangalore,,builder floor,1,1,600,carpet,,full,,,,13000,26000,,,,,,,builder,,,deposit = 2 months rent (computed 26000),21.67,13130.00,lower-bound
W51505944,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-jayanagar-bangalore-south-500-sqft-r3-spid-W51505944,"1 BHK Builder Floor for rent in Jayanagar, Bangalore",2026-06-18T04:10:00+05:30,"Jayanagar, Bangalore, Bangalore South",Jayanagar,Bangalore,,builder floor,1,1,500,built-up,,full,,,,20000,200000,,,,,,,builder,,,"description suggests WOMEN-ONLY [Inference] — flagged, excluded from both-genders/all set",40.00,21000.00,lower-bound
R91366542,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-hsr-layout-bangalore-south-400-sqft-spid-R91366542,"1 BHK Flat for rent in HSR Layout, Bangalore",2026-06-18T04:10:00+05:30,Reliable Residency Plot,HSR Layout,Bangalore,,apartment,1,1,400,built-up,,full,,,,16500,,,,,,,,owner,,,,41.25,16500.00,lower-bound
H91366092,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-sector-7-hsr-layout-bangalore-south-300-sqft-spid-H91366092,"Studio Apartments / 1 RK Flats for rent in Sector 7 HSR Layout, Bangalore",2026-06-18T04:10:00+05:30,"BDA layoyt, HSR layout",Sector 7 HSR Layout,Bangalore,,studio (1 RK),1,1,300,carpet,,full,,,,16000,160000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 10 months rent (computed 160000),53.33,16800.00,lower-bound
